"","OrganizationID","MLocID","StationDes","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","wqstd_code","Pollu_ID","Char_Name","SampleMedia","SampleSubmedia","Sample_Fraction","Result_status","Statistical_Base","Time_Basis","SampleStartDate","SampleStartTime","Act_Depth_Top","act_depth_height","Result_Type","Result_UID","Result_Numeric","Result_Unit","IRResultNWQSunit","Result_Operator","IRWQSUnitName","lab_Comments","General_Comments","QualifierAbbr","QualifierTxt","DO_code","DO_Class","DO_SpawnCode","SpawnStart","SpawnEnd","crit_30D","crit_7Mi","crit_Min","in_spawn","critstart","critend","is.crit","DO_sat","Violation"
"196","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-09-16,NA,NA,NA,"Actual",29903822,7.61,"mg/l",7.61,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2008-07-01,2008-09-30,1,NA,0
"197","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-05-27,NA,NA,NA,"Actual",29904329,7.97,"mg/l",7.97,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2010-07-01,2010-09-30,0,NA,0
"198","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-06-17,NA,NA,NA,"Actual",29904798,9.84,"mg/l",9.84,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2011-07-01,2011-09-30,0,NA,0
"199","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-09-08,NA,NA,NA,"Actual",29905029,7.89,"mg/l",7.89,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2011-07-01,2011-09-30,1,NA,0
"200","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-05-08,NA,NA,NA,"Actual",29906098,8.03,"mg/l",8.03,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2014-07-01,2014-09-30,0,NA,0
"201","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-05-13,NA,NA,NA,"Actual",29906111,8.12,"mg/l",8.12,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2014-07-01,2014-09-30,0,NA,0
"202","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2017-07-07,NA,NA,NA,"Actual",29907364,8.22,"mg/l",8.22,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2017-07-01,2017-09-30,1,NA,0
"203","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2017-07-11,NA,NA,NA,"Actual",29907367,8.76,"mg/l",8.76,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2017-07-01,2017-09-30,1,NA,0
"204","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-06-02,NA,NA,NA,"Actual",29904759,19.76,"mg/l",19.76,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2011-07-01,2011-09-30,0,NA,0
"205","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-06-07,NA,NA,NA,"Actual",29904772,17.35,"mg/l",17.35,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2011-07-01,2011-09-30,0,NA,0
"206","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-08-02,NA,NA,NA,"Actual",29904926,19.2,"mg/l",19.2,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2011-07-01,2011-09-30,1,NA,0
"207","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-09-06,NA,NA,NA,"Actual",29905022,12.45,"mg/l",12.45,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2011-07-01,2011-09-30,1,NA,0
"208","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-09-15,NA,NA,NA,"Actual",29905049,10.3,"mg/l",10.3,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2011-07-01,2011-09-30,1,NA,0
"209","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-09-27,NA,NA,NA,"Actual",29905082,14.06,"mg/l",14.06,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2011-07-01,2011-09-30,1,NA,0
"210","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2016-06-20,NA,NA,NA,"Actual",29907031,11.66,"mg/l",11.66,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2016-07-01,2016-09-30,0,NA,0
"211","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2016-06-28,NA,NA,NA,"Actual",29907053,10.58,"mg/l",10.58,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2016-07-01,2016-09-30,0,NA,0
"212","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2016-08-12,NA,NA,NA,"Actual",29907181,13.87,"mg/l",13.87,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2016-07-01,2016-09-30,1,NA,0
"213","BURNSPAIUTE","Site 3","Reservation","River/Stream","Fenwick Canyon-Silvies River",4160,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2017-06-16,NA,NA,NA,"Actual",29907349,10.23,"mg/l",10.23,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2017-07-01,2017-09-30,0,NA,0
"214","OREGONDEQ","33929-ORDEQ","Silvies River at West Loop Road","River/Stream","Fenwick Canyon-Silvies River",4166,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2017-09-18,"14:17:00.0000000",NA,NA,"Actual",47015560,8.2,"mg/l",8.2,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",35,2017-04-01,2017-07-15,6.5,5,4,0,2017-07-01,2017-09-30,1,NA,0
"215","OREGONDEQ","33929-ORDEQ","Silvies River at West Loop Road","River/Stream","Fenwick Canyon-Silvies River",4166,"OR_SR_1712000207_05_106473",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2017-10-30,"14:03:00.0000000",NA,NA,"Actual",47015592,9.8,"mg/l",9.8,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",35,2017-04-01,2017-07-15,6.5,5,4,0,2017-07-01,2017-09-30,0,NA,0
"216","OREGONDEQ","12265-ORDEQ","Donner Und Blitzen River upstream of Page Springs Campground","River/Stream","Dry Creek-Donner und Blitzen River",4235,"OR_SR_1712000301_05_106475",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-11-08,"10:33:00.0000000",NA,NA,"Actual",46889296,12.1,"mg/l",12.1,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",35,2016-04-01,2016-07-15,6.5,5,4,0,2016-07-01,2016-09-30,0,NA,0
"217","OREGONDEQ","13014-ORDEQ","South Fork Blitzen River at Blitzen Crossing","River/Stream","Mud Creek-Donner und Blitzen River",5067,"OR_SR_1712000301_05_106475",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-12-13,"14:20:00.0000000",NA,NA,"Actual",47270758,12.1,"mg/l",12.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",35,2011-04-01,2011-07-15,6.5,5,4,0,2011-07-01,2011-09-30,0,NA,0
"218","OREGONDEQ","12264-ORDEQ","Whitehorse Creek at Whitehorse Ranch Road","River/Stream","Lower Whitehorse Creek",4376,"OR_WS_171200090405_05_106887",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2013-05-15,"08:45:00.0000000",NA,NA,"Actual",45349292,8.7,"mg/l",8.7,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",35,2013-04-01,2013-07-15,6.5,5,4,1,2013-07-01,2013-09-30,0,NA,0
"219","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-06-28,NA,NA,NA,"Actual",29900650,10.33,"mg/l",10.33,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
"220","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-07-21,NA,NA,NA,"Actual",29901126,18.31,"mg/l",18.31,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,1,NA,0
"221","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-07-26,NA,NA,NA,"Actual",29901139,16.4,"mg/l",16.4,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,1,NA,0
"222","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-08-22,NA,NA,NA,"Actual",29901211,10,"mg/l",10,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,1,NA,0
"223","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-09-29,NA,NA,NA,"Actual",29901316,15.23,"mg/l",15.23,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,1,NA,0
"224","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2017-05-23,NA,NA,NA,"Actual",29903265,15.66,"mg/l",15.66,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2017-07-01,2017-09-30,0,NA,0
"225","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-06-06,NA,NA,NA,"Actual",29899790,9.14,"mg/l",9.14,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,0
"226","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-05-24,NA,NA,NA,"Actual",29900550,8.76,"mg/l",8.76,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
"227","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-07-26,NA,NA,NA,"Actual",29900733,8.38,"mg/l",8.38,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,1,NA,0
"228","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-07-30,NA,NA,NA,"Actual",29900744,7.78,"mg/l",7.78,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,1,NA,1
"229","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-08-02,NA,NA,NA,"Actual",29900753,9.13,"mg/l",9.13,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,1,NA,0
"230","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-09-08,NA,NA,NA,"Actual",29901259,8.66,"mg/l",8.66,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,1,NA,0
"231","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2013-05-06,NA,NA,NA,"Actual",29901866,9.04,"mg/l",9.04,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2013-07-01,2013-09-30,0,NA,0
"232","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-07-03,NA,NA,NA,"Actual",29902430,8.04,"mg/l",8.04,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2014-07-01,2014-09-30,1,NA,0
"233","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-08-11,NA,NA,NA,"Actual",29902535,8.08,"mg/l",8.08,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2014-07-01,2014-09-30,1,NA,0
"234","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2016-05-03,NA,NA,NA,"Actual",29902978,8.57,"mg/l",8.57,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2016-07-01,2016-09-30,0,NA,0
"235","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2017-06-20,NA,NA,NA,"Actual",29903348,7.47,"mg/l",7.47,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2017-07-01,2017-09-30,0,NA,1
"236","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2017-08-01,NA,NA,NA,"Actual",29903457,8.6,"mg/l",8.6,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2017-07-01,2017-09-30,1,NA,0
"237","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-08-12,NA,NA,NA,"Actual",29899965,6.21,"mg/l",6.21,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,1,NA,1
"238","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-09-25,NA,NA,NA,"Actual",29900078,7.36,"mg/l",7.36,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,1,NA,1
"239","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2009-06-29,NA,NA,NA,"Actual",29900264,5.01,"mg/l",5.01,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,1
"240","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2009-07-13,NA,NA,NA,"Actual",29900301,5.31,"mg/l",5.31,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2009-07-01,2009-09-30,1,NA,1
"241","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2009-09-15,NA,NA,NA,"Actual",29900480,5.77,"mg/l",5.77,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2009-07-01,2009-09-30,1,NA,1
"242","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-05-01,NA,NA,NA,"Actual",29901375,3.74,"mg/l",3.74,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2012-07-01,2012-09-30,0,NA,1
"243","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-05-14,NA,NA,NA,"Actual",29901413,4.03,"mg/l",4.03,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2012-07-01,2012-09-30,0,NA,1
"244","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-05-29,NA,NA,NA,"Actual",29901455,4.04,"mg/l",4.04,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2012-07-01,2012-09-30,0,NA,1
"245","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-07-21,NA,NA,NA,"Actual",29902478,6.12,"mg/l",6.12,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2014-07-01,2014-09-30,1,NA,1
"246","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-08-22,NA,NA,NA,"Actual",29902566,4.12,"mg/l",4.12,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2014-07-01,2014-09-30,1,NA,1
"247","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2015-06-01,NA,NA,NA,"Actual",29902738,6.97,"mg/l",6.97,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2015-07-01,2015-09-30,0,NA,1
"248","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2015-06-03,NA,NA,NA,"Actual",29902745,5.26,"mg/l",5.26,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2015-07-01,2015-09-30,0,NA,1
"249","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2015-06-09,NA,NA,NA,"Actual",29902760,4.06,"mg/l",4.06,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2015-07-01,2015-09-30,0,NA,1
"250","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2015-07-17,NA,NA,NA,"Actual",29902857,4.85,"mg/l",4.85,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2015-07-01,2015-09-30,1,NA,1
"251","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2017-05-15,NA,NA,NA,"Actual",29903243,5.04,"mg/l",5.04,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2017-07-01,2017-09-30,0,NA,1
"252","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2017-06-22,NA,NA,NA,"Actual",29903354,6.36,"mg/l",6.36,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2017-07-01,2017-09-30,0,NA,1
"253","BURNSPAIUTE","Site 2","Myrtle Creek","River/Stream","Sage Hen Creek-Silvies River",4389,"OR_SR_1712000204_05_106469",2,2,5,"Malheur Lake",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-07-02,NA,NA,NA,"Actual",29901553,2.91,"mg/l",2.91,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2012-07-01,2012-09-30,1,NA,1
